id_contrato,nit_entidad,entidad,departamento,ciudad,orden,tipo_contrato,modalidad,estado,unspsc,fecha_firma,anio,periodo_gobierno,descripcion,dir_ejecucion,urlproceso,valor,valor_plausible,valor_pagado,valor_pend_ejecucion,valor_anticipo,precio_base,rec_regalias,rec_sgp,rec_propios_terr,n_oferentes_unicos,n_invitados,dias_ventana,dias_originales,dias_adicionados,proveedor,ordenador,supervisor,doc_proveedor,doc_ordenador,doc_supervisor,doc_replegal,cuenta_key,puntos_crudos,score,n_banderas_fuertes,es_atipico,f_cuenta_compartida,f_ordenador_es_supervisor,f_sobrepago,f_anticipo_no_declarado,f_anticipo_al_tope,f_fraccionamiento,f_proponente_unico,f_obra_directa,f_ratio_calcado,f_invitacion_vacia,f_replegal_multiempresa,f_ordenador_concentrado,f_al_tope_minima,f_ventana_corta,f_supervisor_sobrecargado,f_ordenador_itinerante,f_prorroga_mayor,f_cierre_de_periodo,f_datos_faltantes,f_sin_proceso,f_valor_implausible,f_cuenta_consorcios,ev_share_top1_ordenador,ev_hhi_ordenador,ev_contratos_supervisor,ev_entidades_ordenador,ev_proveedores_por_cuenta,ev_tipo_red_cuenta,ev_empresas_por_replegal,ev_hermanos_30d,ev_ventana_mediana_modalidad,ev_tope_minima_entidad,ev_tasa_autosupervision_entidad
CO1.PCCNTR.4000081,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,CELEBRADO,81101500,2025-09-26,2025,2024-2027,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 2 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000081&isFromPublicArea=True'},9728833197,9728833197,6768476793,5204774251,2918649959,8137671928,0,1,0,4,4,11,90,60,CONSTRUCTORA VIBORAL S.A.S.,GLORIA ESPERANZA NINO ARAUJO,HERNAN DARIO QUINTERO BEDOYA,,65607376,45636344,99982032,CTA-BAN-0044517,5.0,0.125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.488,0.841,10,6,1,comunitaria,1,0,1,111000000,0.052
CO1.PCCNTR.4000082,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,EN EJECUCION,81101500,2019-09-28,2019,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 23 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000082&isFromPublicArea=True'},95718421503,95718421503,106803578051,0,0,98376119380,0,0,1,3,11,17,180,0,GRUPO EMPRESARIAL DEL CARIBE SAS,MARTHA CECILIA ROJAS VILLAMIL,HERNAN DARIO QUINTERO BEDOYA,901445566,19874193,57138359,43370630,CTA-BAN-0077310,6.0,0.15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0.283,5,1,1,consorcios,1,4,1,111000000,0.27
CO1.PCCNTR.4000083,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,INTERVENTORIA,LICITACION PUBLICA,TERMINADO,72151500,2019-12-17,2019,2016-2019,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 6 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000083&isFromPublicArea=True'},396606738,396606738,370707105,45455293,0,363480348,0,1,1,1,5,20,180,30,CONSORCIO VIAS DEL SUR,GLORIA ESPERANZA NINO ARAUJO,GLORIA ESPERANZA NINO ARAUJO,901223344,28866461,48642036,26430378,CTA-BAN-0012004,3.0,0.075,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.611,0.39,4,1,1,comunitaria,1,0,24,111000000,0.145
CO1.PCCNTR.4000084,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,LICITACION PUBLICA,LIQUIDADO,72141100,2019-05-23,2019,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 12 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000084&isFromPublicArea=True'},67823393,67823393,45636024,31063222,0,58896516,0,0,1,1,2,23,240,150,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,GLORIA ESPERANZA NINO ARAUJO,MARTHA CECILIA ROJAS VILLAMIL,800556677,55053226,15287987,58733326,CTA-BAN-0091823,3.0,0.075,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.904,0.516,10,4,1,consorcios,1,0,24,111000000,0.235
CO1.PCCNTR.4000085,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,CONSULTORIA,CONCURSO DE MERITOS,EN EJECUCION,72141100,2024-12-25,2024,2024-2027,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 6 VIA SOACHA - ZONA RURAL,,67040293117,67040293117,52322883793,5124931008,0,,1,0,1,2,2,5,60,127,INTERVENTORIAS TECNICAS ANDINAS S.A.,HERNAN DARIO QUINTERO BEDOYA,ALVARO JOSE PENALOZA SIERRA,860334455,58110427,89893648,57697537,CTA-BAN-0077310,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.647,0.387,11,1,1,empresas_independientes,1,0,15,111000000,0.069
CO1.PCCNTR.4000086,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,CONCESION,MINIMA CUANTIA,LIQUIDADO,72141100,2017-08-21,2017,2016-2019,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 25 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000086&isFromPublicArea=True'},110750671,110750671,365857779,67002660,0,356550363,0,1,0,6,5,18,120,288,UNION TEMPORAL PROGRESO 2024,MARTHA CECILIA ROJAS VILLAMIL,LUZ MARINA CARDENAS OSPINA,900990011,68954935,62697146,78719325,CTA-BAN-0077310,6.0,0.15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.599,0.849,5,1,1,comunitaria,1,4,4,111000000,0.342
CO1.PCCNTR.4000087,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,SELECCION ABREVIADA,LIQUIDADO,72151500,2017-12-20,2017,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 31 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000087&isFromPublicArea=True'},67074293,67074293,27143471,6207051,0,65596716,1,0,0,1,4,3,180,30,INTERVENTORIAS TECNICAS ANDINAS S.A.,HERNAN DARIO QUINTERO BEDOYA,HERNAN DARIO QUINTERO BEDOYA,860334455,55033949,77869539,42452675,CTA-BAN-0044517,5.0,0.125,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.958,0.918,5,1,1,comunitaria,1,4,12,111000000,0.386
CO1.PCCNTR.4000088,891680011,GOBERNACION DEL CHOCO,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,INTERVENTORIA,CONCURSO DE MERITOS,TERMINADO,81101500,2025-10-18,2025,2024-2027,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 31 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000088&isFromPublicArea=True'},61514708,61514708,67036797,0,18454412,61732224,0,1,0,1,3,4,120,0,GRUPO EMPRESARIAL DEL CARIBE SAS,GLORIA ESPERANZA NINO ARAUJO,LUZ MARINA CARDENAS OSPINA,901445566,76244992,32692469,50009838,CTA-BAN-0012004,11.0,0.275,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.161,1,1,1,empresas_independientes,1,4,15,111000000,0.268
CO1.PCCNTR.4000089,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,CONTRATACION DIRECTA,EN EJECUCION,81101500,2019-04-09,2019,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 28 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000089&isFromPublicArea=True'},1697124635,1697124635,1633267741,536057410,0,1777620687,0,1,0,1,5,3,120,0,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,GLORIA ESPERANZA NINO ARAUJO,LUZ MARINA CARDENAS OSPINA,800556677,79077182,30029869,76677248,CTA-BAN-0012004,6.0,0.15,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.497,0.649,6,1,2,consorcios,1,0,15,111000000,0.254
CO1.PCCNTR.4000090,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,OBRA,CONTRATACION DIRECTA,LIQUIDADO,72141100,2025-07-21,2025,2024-2027,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 18 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000090&isFromPublicArea=True'},1746001568,1746001568,1705743917,707889359,0,1563181127,0,1,0,2,1,28,90,60,CONSTRUCCIONES DEL NORTE LTDA,OSCAR IVAN BETANCUR GIRALDO,WILSON ALBERTO GUERRERO PAZ,830112233,93405964,25396867,24954243,CTA-BAN-0077310,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.248,0.258,149,1,1,consorcios,1,0,1,111000000,0.045
CO1.PCCNTR.4000091,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,LIQUIDADO,72141100,2025-11-09,2025,2024-2027,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 24 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000091&isFromPublicArea=True'},110526621,110526621,2925725215,3263245454,0,6615105810,0,0,0,1,9,12,60,0,INTERVENTORIAS TECNICAS ANDINAS S.A.,WILSON ALBERTO GUERRERO PAZ,WILSON ALBERTO GUERRERO PAZ,860334455,98219303,98219303,54312368,CTA-BAN-0012004,7.0,0.175,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.89,0.773,7,1,1,comunitaria,1,0,15,111000000,0.248
CO1.PCCNTR.4000092,891680011,GOBERNACION DEL CHOCO,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,CONCESION,LICITACION PUBLICA,TERMINADO,72151500,2024-12-20,2024,2024-2027,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 20 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000092&isFromPublicArea=True'},1292218655,1292218655,814048336,142134038,0,1025764047,0,0,1,6,1,29,240,0,GRUPO EMPRESARIAL DEL CARIBE SAS,OSCAR IVAN BETANCUR GIRALDO,OSCAR IVAN BETANCUR GIRALDO,901445566,26230420,26230420,21521509,CTA-BAN-0091823,3.0,0.075,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648,0.341,12,1,1,comunitaria,1,0,24,111000000,0.033
CO1.PCCNTR.4000093,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,CONSULTORIA,LICITACION PUBLICA,CELEBRADO,72151500,2019-05-02,2019,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 17 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000093&isFromPublicArea=True'},81809345266,81809345266,81473627463,5230343121,0,71200051101,0,1,0,7,10,4,180,287,MYG PUERRES S.A.S.,ALVARO JOSE PENALOZA SIERRA,ALVARO JOSE PENALOZA SIERRA,901556677,14868956,25801062,45691681,CTA-BAN-0044517,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.204,0.28,3,1,1,consorcios,1,0,24,111000000,0.048
CO1.PCCNTR.4000094,891680011,GOBERNACION DEL CHOCO,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,INTERVENTORIA,SELECCION ABREVIADA,LIQUIDADO,72151500,2021-06-03,2021,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 30 VIA SOACHA - ZONA RURAL,,6000000000000000000,105518058918,74621789705,15558309048,50246694723,,1,1,0,2,2,1,180,60,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,DIANA CAROLINA ZAPATA TORO,ALVARO JOSE PENALOZA SIERRA,800556677,22455420,90780491,98048102,CTA-BAN-0012004,4.0,0.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.882,0.26,8,1,1,comunitaria,1,0,12,111000000,0.251
CO1.PCCNTR.4000095,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,MINIMA CUANTIA,CELEBRADO,72141100,2022-06-16,2022,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 39 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000095&isFromPublicArea=True'},365052535,365052535,307041458,69221524,0,287896732,0,1,0,4,3,2,90,0,INGENIERIA Y OBRAS CIVILES SAS,ALVARO JOSE PENALOZA SIERRA,WILSON ALBERTO GUERRERO PAZ,900778899,59382176,78307606,80941187,CTA-BAN-0077310,3.0,0.075,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.503,0.796,128,1,1,consorcios,8,0,4,111000000,0.177
CO1.PCCNTR.4000096,800103913,E.S.E. HOSPITAL SAN RAFAEL,CUNDINAMARCA,SOACHA,TERRITORIAL,INTERVENTORIA,MINIMA CUANTIA,LIQUIDADO,72141100,2025-07-20,2025,2024-2027,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 15 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000096&isFromPublicArea=True'},282070581,282070581,97102933,50728724,84621174,295204460,1,1,0,1,9,1,120,60,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,GLORIA ESPERANZA NINO ARAUJO,WILSON ALBERTO GUERRERO PAZ,800556677,92331900,84966043,89231567,CTA-BAN-0044517,6.0,0.15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.586,0.799,10,1,1,comunitaria,1,0,4,111000000,0.341
CO1.PCCNTR.4000097,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,LIQUIDADO,72151500,2017-04-05,2017,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 32 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000097&isFromPublicArea=True'},42694070,42694070,40203417,23239498,0,41944110,0,0,1,6,6,1,60,60,CONSTRUCCIONES DEL NORTE LTDA,HERNAN DARIO QUINTERO BEDOYA,WILSON ALBERTO GUERRERO PAZ,830112233,33898417,59789530,98736229,CTA-BAN-0012004,6.0,0.15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.294,0.284,9,1,4,consorcios,4,0,1,111000000,0.298
CO1.PCCNTR.4000098,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,INTERVENTORIA,CONCURSO DE MERITOS,TERMINADO,72141100,2022-06-12,2022,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 25 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000098&isFromPublicArea=True'},483965531,483965531,518296463,0,0,428053569,0,0,0,2,12,20,120,0,CONSTRUCCIONES DEL NORTE LTDA,JAIRO ANTONIO MENDOZA PALACIOS,ALVARO JOSE PENALOZA SIERRA,830112233,50286186,52693404,71974277,CTA-BAN-0044517,4.0,0.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.257,0.195,176,1,1,comunitaria,1,0,15,111000000,0.261
CO1.PCCNTR.4000099,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,INTERVENTORIA,LICITACION PUBLICA,LIQUIDADO,72141100,2023-01-26,2023,2020-2023,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 36 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000099&isFromPublicArea=True'},339372230,339372230,333963164,109912120,0,294260082,0,1,1,3,9,3,120,150,CONSORCIO VIAS DEL SUR,GLORIA ESPERANZA NINO ARAUJO,,901223344,86470587,,43588935,CTA-BAN-0091823,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35,0.42,2,1,1,empresas_independientes,1,0,24,111000000,0.08
CO1.PCCNTR.4000100,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,CUNDINAMARCA,SOACHA,NACIONAL,CONSULTORIA,SELECCION ABREVIADA,TERMINADO,72151500,2022-11-01,2022,2020-2023,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 36 VIA SOACHA - ZONA RURAL,,48607501,48607501,23151322,22054280,14582250,,0,1,0,6,9,14,60,60,CONSTRUCCIONES DEL NORTE LTDA,MARTHA CECILIA ROJAS VILLAMIL,HERNAN DARIO QUINTERO BEDOYA,830112233,80156013,67913751,58164226,CTA-BAN-0091823,5.0,0.125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.531,0.401,5,1,4,consorcios,1,0,12,111000000,0.104
CO1.PCCNTR.4000101,890905211,MUNICIPIO DE EL BAGRE,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,EN EJECUCION,72141100,2019-12-25,2019,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 36 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000101&isFromPublicArea=True'},12750077539,12750077539,8829584421,580518605,0,9993529143,0,1,0,4,6,3,120,160,INGENIERIA Y OBRAS CIVILES SAS,WILSON ALBERTO GUERRERO PAZ,JAIRO ANTONIO MENDOZA PALACIOS,900778899,66118460,94425068,11089878,CTA-BAN-0012004,4.0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.403,0.142,8,1,1,consorcios,1,0,24,111000000,0.089
CO1.PCCNTR.4000102,890801150,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO E.S.P.,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,MINIMA CUANTIA,LIQUIDADO,72141100,2021-08-16,2021,2020-2023,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 30 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000102&isFromPublicArea=True'},6000000000000000000,1656636246,494975925,900609730,0,1577748806,0,0,0,1,5,3,180,30,UNION TEMPORAL PROGRESO 2024,MARTHA CECILIA ROJAS VILLAMIL,WILSON ALBERTO GUERRERO PAZ,900990011,74065592,37023298,43501050,CTA-BAN-0077310,5.0,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.817,0.551,12,1,1,empresas_independientes,1,0,4,111000000,0.124
CO1.PCCNTR.4000103,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,CONCESION,CONTRATACION DIRECTA,CELEBRADO,72151500,2021-08-19,2021,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 40 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000103&isFromPublicArea=True'},6000000000000000000,82040365062,84017612801,52336113165,0,78133681012,1,1,0,5,11,14,120,60,CONSORCIO VIAS DEL SUR,,ALVARO JOSE PENALOZA SIERRA,901223344,,79016356,15371127,CTA-BAN-0012004,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.347,0.842,7,1,1,consorcios,1,0,1,111000000,0.319
CO1.PCCNTR.4000104,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,CELEBRADO,72141100,2017-04-15,2017,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 11 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000104&isFromPublicArea=True'},11922353872,11922353872,15373842729,0,3576706161,9599491033,0,1,0,1,3,13,240,0,INGENIERIA Y OBRAS CIVILES SAS,SANDRA PATRICIA MOSQUERA RENTERIA,OSCAR IVAN BETANCUR GIRALDO,900778899,53262015,56981905,39655582,CTA-BAN-0012004,10.0,0.25,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.716,0.54,6,1,1,consorcios,16,0,4,111000000,0.056
CO1.PCCNTR.4000105,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,CONSULTORIA,SELECCION ABREVIADA,TERMINADO,72141100,2022-04-26,2022,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 20 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000105&isFromPublicArea=True'},66921282796,66921282796,46544652013,4296555549,0,53922475963,0,0,0,3,2,21,120,255,CONSTRUCTORA VIBORAL S.A.S.,HERNAN DARIO QUINTERO BEDOYA,HERNAN DARIO QUINTERO BEDOYA,901667788,24746948,58694635,28894363,CTA-BAN-0091823,4.0,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.626,0.809,1,1,2,empresas_independientes,1,0,12,111000000,0.096
CO1.PCCNTR.4000106,890905211,MUNICIPIO DE EL BAGRE,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,LIQUIDADO,72141100,2023-10-14,2023,2020-2023,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 26 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000106&isFromPublicArea=True'},1682113656,1682113656,547482549,755709714,0,1463108024,1,1,1,3,11,2,120,150,INTERVENTORIAS TECNICAS ANDINAS S.A.,HERNAN DARIO QUINTERO BEDOYA,HERNAN DARIO QUINTERO BEDOYA,860334455,50602050,50602050,80758812,CTA-BAN-0077310,8.0,0.2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0.373,6,1,1,consorcios,1,2,24,111000000,0.284
CO1.PCCNTR.4000107,890905211,MUNICIPIO DE EL BAGRE,CUNDINAMARCA,SOACHA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,TERMINADO,72151500,2017-08-19,2017,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 34 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000107&isFromPublicArea=True'},59459808573,59459808573,15204808125,33658538029,0,60814231066,0,0,0,4,6,7,90,60,CONSTRUCCIONES DEL NORTE LTDA,ALVARO JOSE PENALOZA SIERRA,GLORIA ESPERANZA NINO ARAUJO,830112233,83529629,18030520,97995318,CTA-BAN-0091823,5.0,0.125,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.237,0.476,1,1,4,empresas_independientes,15,0,1,111000000,0.195
CO1.PCCNTR.4000108,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,CUNDINAMARCA,SOACHA,NACIONAL,OBRA,CONCURSO DE MERITOS,EN EJECUCION,72151500,,2017,2016-2019,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 14 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000108&isFromPublicArea=True'},97356218095,97356218095,27078206046,13020326337,0,73777173163,0,0,1,4,12,3,60,150,MYG LINARES S.A.S.,SANDRA PATRICIA MOSQUERA RENTERIA,ALVARO JOSE PENALOZA SIERRA,900412345,63445861,44969291,62548666,CTA-BAN-0077310,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.786,0.269,9,1,1,empresas_independientes,1,0,15,111000000,0.165
